ID,Rating,Review
25.0,4,"Good Laptop under 40k got it at 39k. Good for students,professionals not built for heavy task but normal excel power point run smoothly. Sound quality is average but audible. Overall good laptop."
26.0,5,Awesome specifications and reasonable price.. Slim and well designed.. Built quality is awesome
27.0,5,"Delivery was done after 8 days after purchasing quite long time taken.but overall product is great,compitable,slim & handy.. performance is outstanding in this range.everything works fine"
28.0,5,Nice product in this price range .. Go for it
29.0,5,Performance of this laptop is very niceDisplay quality is awesome
30.0,5,Very nice laptop.
31.0,5,Every thing is just fine but the tn display is so annoying as always
32.0,5,Nice product in this price point I recommend you....you can go for it
33.0,4,"This laptop has major scree issueviewing angle is very badI'm not going to enjoy multimedia in this pc.This os irritating.If you tilt your screen then you will see only black and white colours.Everyone told me about hp is a brand that provides better service , build Quality, coustomer satisfaction, Display and also battery.I will never think about that hp laptop comes with wrost screen experience.**For those Costomer who will read my review:-One thing that i have noticed about Hp...."
34.0,5,"It is a very good laptop, Starting speed is very fast, it starts in 2 to 3 seconds only. Everything is nice with this laptop must buy. Intel UHD graphics support is very good in this."
35.0,4,Nice product light weight. everything is okay.
36.0,5,Everything is Good Must Buy
37.0,4,Nice Product
38.0,3,nice product everything is okay but battery power worst.otherwise no backlight.am not satisfied .i disappointed 😞 for Flipkart.
39.0,1,"Display so bad quality and wifi connectivity ia also poor, camera vry poor. Not UP to the mark."
40.0,5,Very Good pc in this price with HP Brand
41.0,5,Excellent 🤩🤩🤩
42.0,5,Awesome Laptop 🤩
43.0,5,It's awesome for multipurpose computer very smoothly to use & worked performance is superb i like it 😋😍😇
44.0,5,"First impressions are awesome ! Will update the review after some usage !Edit : Review update after a week.Well laptop is blazingly fast ! i3 11th processor rocks. SSD also makes it quick. Webcam is not that bad. I have seen worse. And I don't know why people are complaining about its display. I didn't find any problems with it so far. On the contrast, I actually liked the display. It is HD and is quite clear. Now about battery backup -So if you are using it without wifi. Then it will ..."
45.0,5,Best laptop in this segment...I like this product....but just camera is avarage quality...not so impressive.. overall I think it is a very good product in this price.
46.0,5,Value for money at this price range.1) fast fingerprint.2) camera very low quality.3) prosesor super fast.
47.0,3,Nice looking
48.0,4,"Best Laptop in this price from AsusVery fast processor Performance is goodBest for students, official work and Entertainment purposes.But camera quality is not good.Overall Nice Laptop.Thankyou Asus and Flipkart."
49.0,5,Firstly the price of this laptop is quite impressive and the functions.SSDIn this range with this generation the processor is quite fast and in comparison with hdd SSD always gets an upper thumb as it makes your pc/notebook fast.BatteryIt is not as par with HP as they have 3 cell and in Asus they are 2 cell so here in the case of battery it lacks behindCamera: Really not good at all it seems like VGA camera
50.0,4,"Read this if you're going to buy any laptopMy advice is please not to look brand in buying laptops .The laptops with same specs of brands hp,full,aver,lenovo,asus etc are same To get to for minimum cost try asusDont feel asus is not as good as hp or dellFor this laptopPros- ●high speed boot up(faster than mac pro)● intel i3 good performance if your use is home,student,and coding●extra slot for ram.if you add 8 gb ram(you can get for just 2500 in flipkart and can add it yourself)You ..."
51.0,4,Best laptop under 35k just go for it I have got in 33k on sale Pro : i3 11th gen under 35 k  * Display quality is good but view angle is not so good but it's okay for me * Speaker sound is better* It's booting Time is fastKeyboard quality is goodDesign is awesomeAnd the best part is that it comes with extra slot fully confirmed by me and  asus care  you can expand upto 12gb ram there is  4gb onboard ram and extra slot you can put 8 gb there and you can upgrade hdd upto 1tb Built quali...
52.0,5,Im statisfied .. valueble money
53.0,4,Satisfied with laptop. Performance is good. Problems came like Flickering screen and search options not worked when upgraded to windows 11 so I reverted back to 10. So better don't upgrade to windows 11 now wait for some more days.
54.0,5,Thanks flipkart for the wonderful deal. Fully satisfied as of now right from timely delivery and performance.
55.0,5,"Performance: Today is first day so as per performance level no issue. I am using 10-15 tab in google chrome daily basis. Battery: As per company claim 10 hours. This is only for light users. If you use movie & music then may be. Design: decent design. Display: As per price range best display. Value for money: Yes this is value for money. Today this price 39,990 but it was 37,990 while ordered this one. But i got offer in Rs. 32,490 in sale time. I will submit after some days with proper ..."
56.0,4,Everything is better than other laptops of this range of price but there is only one thing is missing which the Numericals Pad. Overall performance is good. Good for using software like AutoCAD.
57.0,5,Best part is design and build quality. Battery backup is superb only one problem is display is not good very bad viewing angles.
58.0,4,Awesome.
59.0,5,I wrote this review after the use of  45 days. I never saw a lack in this laptop and the sound quality is also good. Not heating I thought this price range recommend. Thanks for reading my review.
60.0,4,nyc laptop
61.0,3,"Bought it for Trading Purpose.Except for the screen and sound quality, everything working fine, Updated to Window 11, no issues yet. Handles all the task easily. 11th gen processor 🔥"
62.0,4,Overall good 👍
63.0,5,Good product
64.0,5,This price range it’s super…..
65.0,1,Very bad experience
66.0,5,Laptop is amazing and sleek. Good for day-to-day use.SSD really helps in boosting the performance however do buy a laptop stand as it may heat up otherwise.Boots-up in around 30 secs. Windows 11 licensed is pre-installed. Works smoothly for not so heavy users.
67.0,4,Nyce product
68.0,5,Excellent
69.0,4,Nice one
70.0,3,Good  performing laptopBut less port option Doesn't have rj45 and type c portAnd display isn't bright enough
71.0,5,Awesome.I edited my review after 10 days of using.Performance DisplayBatterySsdHdd....... everything is mind blowing...
72.0,5,Nice product
73.0,5,Laptop display is perfect & fastly moved in precess but late for deliver.Best budget laptop for coding dell Inspiron 3511 256sdd/1TB hdd:-42490/-Value for Money 💰.Battery is normal 4to5 hrs.
74.0,4,Better option
75.0,5,Brilliant Laptop 😍
76.0,4,This is thing I want to be...It s worked suprb fast due to ssd Value for money really worth it
77.0,5,"I writing review for this product after same day used. It's really good laptop for all purposes.. attractive design, good performance etc..On time delivery.. thank you flipkart..😊😊"
78.0,4,"Good experience...its better use for office, home and good gaming experience... Go for it"
79.0,5,It's a very good choice in this price range .nice display .and light weight . It also contain ms office lifetime free version .best choice for students and office works .ryzen3 perfomes well and with 256 SSD boots faster .I really like the product
80.0,5,Such a nice laptop. In my opinion it's the best one. Happy to have this as my first pc.
81.0,5,V.good  🤞🏻
82.0,4,Not bad
83.0,1,Speakers are completely not working well.worst product please don't sold the product.my experience you'll definitely help.please don't sold
84.0,1,Start Hanging within a week
85.0,5,Great product... happy with the purchase
86.0,5,Great Product and best for Productivity and Professional use only. Note for new Buyers: This is a 13.3in WQXGA display. Mentioned 15in is wrong. So buy at your own risk.
87.0,5,Best in  small segment ....Portable and powerful
88.0,5,"Here is my review on this laptop after using for 2 weeks.I've heard that this laptop heats up really quickly, but I didn't felt any thing like that. This laptop never reaches more than 10 degrees above my room temperature, even after I game on it for 4 hours. This can run mostly all games on high setting with 60 fps. I personally have tried 2 games on it valorant and apex legends both runs on high setting with 60 fps. And even this gives me 60 fps with high settings while recording in Valor..."
89.0,5,"Good Product, I am satisfied all of the features, except battery life, It is very awesome product, wheather have a little bits of improvement in battery life time."
90.0,5,Performance is good as I expect in this price segment they giving intel i5 10gen with 4gb nvidia 1650  there are no issue with normal use like surfing  web and it can handle some heavy application like matlab etc it's good for coding etc. If you are a heavy gamer this will not satisfy you but it suits for entry level and lite gamers. Worst battery back up it stands for 2 hours in normal usage and in heavy usage it will stands max 1 hours. But it's a value for money laptop and in this price se...
91.0,4,"Posting this review after 8 days of usePros: Value for money          Graphics card can handle some good application          and softwares and games( far cry 5, batman Arkham          Knight) gonna install more after couple of days.          Display is good           Keyboard is good          Battery life is also good as of yet 😅Cons: Gets heated up really quick while gaming plus                     real hot 🔥           Speaker is average Overall in this price segment this lapt..."
92.0,3,"So basically, laptop is well and good. But the huge and huge and huge problem is battery. Battery is drains so fast that you can't imagine, and trust me those who personally use this laptop can say same, and second worst part about this laptop is it's speakers, seriously your mobile phone can play better sound than this laptop. Pros - 1. Laptop performance is good (4.5) 2. Laptop display is just ok (4) 3. You will get fast boot time about 6-8 sec (4.5)  Cons -1. Worst battery (2) 2. ..."
93.0,5,"Best deal in this budget 👌, boot in just fraction of seconds, really very very fast, performance wise it's best in segment, N-Vidia Graphics card along with 512ssd, makes ideal for gaming & other hevy tasks, only drawback is battery but we should understand that gaming laptop consume more power, rest of the things you will enjoy for sure. What I wants in a laptop it has all."
94.0,5,"Value for Money!  Amazing Laptop I got!  It has mind blowing perfomance, It takes only 8 - 9 sec to boot ! Build Quality is also good...design is excellent ! It is completly made up of plastic but...build quality feels like it has mettalic body ! This is a quick review !"
95.0,5,Total good laptop
96.0,5,Amazing laptop. It has a premium and professional look with powerful hardware. Sound is a bit low but I bought external speakers for that so no problem. Everything else about the laptop easily makes up for that. Thanks alot Flipkart for the fast and safe delivery
97.0,5,A very nice laptop with good display . Also very well performed in day to day activities as well as gaming.Definitely worth for money.  Buy it!!!
98.0,5,GOOD
99.0,5,I was confused between asus and lenovo s145 laptop but chose go with this laptop because of build quality.Lenovo s145 feels quite flimsy while asus is reinforced with metal plates under the keyboard and in side supports of screen.4gb ram and ryzen 3250u is good for everyday uses and light office work like browsing with5-6 tab oepn in chrome and 2-3 office files and for heavy uses there option to increase ram capacity.Ssd read speeds are quite fast 950mb/s and write speed upto 350mb/s th...
100.0,5,"Absolutely great product. Beautiful design, the ips level display.... Absolutely stunning. Packaging was secure too.Now lets come to the performance. The SSD inside it gives the performance a big boost. 4 gigs of ram is sufficient for light multitasking (I'll add 4gigs of ram later). The laptop boots up in just 6-7 sec, and there's no lag in app opening and closing.Battery performance is good I'd say. I was typing a document in MS word, and the laptop only consumed 6% of the battery in 45..."
101.0,5,"It's an amazing laptop in this prize segment. Because in this prize we get all types of specifications and aspects... Like it having 256GB SSD drive, FHD display, a allround king processor unit everything is fine.i using this laptop till 8days ago... I think this was my right option.Props:---1.FHD Display ---one of the good IPS LCD display with good resolution capacity2.SSD :--- the maximum boot up time will taken approximately 4second to 6 second3.Ryzen 3 3340U :---- all round an exc..."
102.0,5,First I would like to thank flipcart for sending this great product in 3 days . REVIEW -... I BOUGHT IT IN 32K IN BIG BILLION DAYS SALE .1. The looks of this laptop is great and nyc.2. Speed is fantastic running like butter on daily         usese remember it is not a gaming laptop so don't try heavy software. I install a android emulator on it and when I open the software I can clearly hear the noise of fan.3. it boot up in 6 second and off in 3 second thanks to nvme SSD remember there...
103.0,5,"The product is realy good and value for money battery life is not up to the mark but its ok in this price range .it is best for online class and study ,you can play small games but not a big game like pubg and gta 5 butin low setting you can play*Packing is also good very genuine packing was there it takes time to reboot for only 5 to 7 seconds In light usage its to fast for office work and study it is best"
104.0,5,In this price range it's an amazing laptop. Don't think just go for it.😊1. Bilt quality is good. 4/52. Performance is amazing. 5/53. Display is great. 5/54. Battery is decent. 4/55. It's an best laptop for students. work and multimedia consumption.😊 6. And it's ryzen 3 3250U prosessor is amazing and makes more fast with SSD storage. Loved it😊🔥
105.0,5,Awesome Laptop good for office normally work in word & Excel Hard more work for office need costly laptop otherwise this Awesome for normally work in Office
106.0,4,"My 7 days review and I upgraded to Windows 111.Except VGA camera, everything is good.2.It get heated when u do heavy work. I think every laptop get heated when CPU usage more Power.3.I am using for programing n tools I use are VS code, Postman n also chrome (8-9 tabs), still no lags.4.All above observation is of 4gb of ram so I will update my ram by 8gb. 5.Also I play Asphalt 9 still no lags.6.My frd have i3 10th gen laptop and I buy Ryzen 3 laptop. Trust me Ryzen 3 gives me great perfo..."
107.0,5,"Attractive design .Very fast booting ,it takes only 5-7 second.No lags by multiple work .Display is good .It is best for daily task but not for gaming."
108.0,4,"Best battery life, best performance (boots fast), fingerprint sensor is fast,full hd display etc. Everything is good in price range. One thing I miss is a Bakelite keyboard. Very good are these VivoBook lineup laptops. Using from last 5 days. Let's see after months how it will work."
109.0,5,A great mid range laptop with form factor even better than MacBook Air. It comes with a great display and 11th Gen i5 processor packed with 16GB dual channel Ram which makes it a complete package overall.
110.0,5,"Sturdy, nice display, best performance"
111.0,5,Wonderful product
112.0,5,"It's just amazing! Let me get the details here:• At this price it will be the best buy for office/casual use, average gaming (Haven't played any high res games yet).• It has 1 SSD 256GB and 1 HDD of 1TB. Windows is installed in SSD so the loading time (from turned off to start) is near about 5-7 seconds.• Usable Ram is around 5.86GB. 8GB is installed in one slot so another one is free to get another ram installed.• It is very light. It doesn't have a CD drive. Honestly, I don't think any..."
113.0,4,"Product is good but the fan is running continuously, its little annoying if you live in a quiet peaceful area.Second thing I have mention is the build quality of the product. Its made of plastic, not the best one but little low in quality. Otherwise it is a good product, good display, good performance, good battery life, soun of the speakers are also loud. I'm satisfied with this product."
114.0,4,"Thanks Flipkart for fast delivery in our lockdown zone.Now I am writing review after 10 day use of laptop.1. Better performance cause of 8gb ram and 256gb SSD, it boots up only in 7 secs. and I didn't faced any lag till now.2. Better Battery Performance (upto 6-7 hrs ) with fast charging.3. Screen Quality is good but it has little bit backlight bleeding issue cause of IPS Display (this is only noticeable on Black Screen).4. Fan speeds and noise only increases when Work load increase..."
115.0,5,I have been using this laptop for 2 months now. Its the best one available in this price range. Has a great and smooth performance as well as good battery life. Excellent for work and studies. I play cs go and it runs without any lag. Excellent product.
116.0,5,Got it today. Thanks to flipkart for the fastest delivery. The design and the display of the laptop is awesome. Booting in just 5 sec after setup thanks to ssd for that. Performance is good. Battery is for about 3-4 hours but fast charging and with pre-installed microsoft office for life time. Webcam is average. It is the best laptop with both ssd and hdd with good performance and quality product around 40k.
117.0,5,"Very good product by hp,this laptop is very slim and powerful prosser,good battery back up, design is very good,i got this 37699 i recommend all of you this laptop,thanks flipcart, very good laptop,"
118.0,5,"Using it for 10 days , almost good laptop , ryzen 3 is a almost fast processor than i3.booting time almost 11 seconds after it appears password screen. Os on ssd that make processing fast also.almost value for money ."
119.0,5,Very good It's a beast at the price of 40kLoved it and also the cheapest ssd laptop offered by hp you won't find it anywhere else. Thank you Flipkart for quick delivery
120.0,5,"It's  amazing! Best is this category. I just bought this item for the prime purpose to support my daughter for her online classes of class XI. After using it for 4 days my observations are as under :1. Speedy Delivery : So thankful to Flipkart for its speedy delivery. I booked it on 21st of May by evening, got delivered  on 23rd Morning. Really impressed!!!2. Product Style, look and feel : Superb! Light weight, handy, quite presentable !!!3. Speed and performance :  With 256GB SSD, its boo..."
121.0,3,Have faced issue of the system getting Hang couple of times in Last 1 week. Pls check before purchasing as the configuration is good in this price but the system Hang issue is a Spoiler.
122.0,3,"After buying, everything is good. intel i3 1125g4 is enough good since it's a quad core processor, normally in this range we can get only dual core processor .   battery can be used only upto 4 hours on a full charge, charging speed is very high ,can charge just in a hour . Normally battery of the laptop doesn't last for a longer time so it's enough .Display is decent , viewing angles are not like smartphones but okk .Display is enough bright for indoor, normally can work outdoor too ."
123.0,4,Smooth performance
124.0,3,It's Nice This is first day .
125.0,4,This one js nice on time delivery
126.0,5,Looks promising. i3 11th Gen (1125G4) with 4 cores and 8 threads should be good enough power for day-to-day tasks.
127.0,4,Good laptop
128.0,5,Worth for money. In this price range this is certainly a good choice.
129.0,5,Just amazing in this price..it gave quad core with dual storage space just a wow piece..
130.0,4,Worth it! Back-lit keyboard Problem 😐
131.0,5,"Used it for a month, overall a good product, speed with ssd is superb!"
132.0,4,Giving this review after using for 7days:*Slik design*Decent colour*Great performanceCons: I am little disappointed 😞 with picture quality...U can actually see the display with certain angle...
133.0,4,"Nice laptop at 50K , good performance, but finger print is not available."
134.0,5,Veryy very capable laptop🔥only downside is the display bake everything is perfect.😁super satisfied😁🔥
135.0,5,Valuable product .. Good processor with specifications in this price range..(49000)Just Go for it....😊
136.0,5,Review after 15days use 1.performance good... 2.Battery backup is also enough about 5-6hours rough use3. Windows 11 amazing working4. All over good at this price 5. Build quality average Best leptop only 2things missing1.Finger print and 2.matalic body
137.0,5,Superb Laptop Under 50K ♥️🔥
138.0,5,"I hve been using this product from 10-12 days and it is quite good. Performance wise it is too good. Keyboard and display are also good. The speakers could have been a little bit louder but still it is enough. It boots and runs pretty fast. No screen bleeding issue . Keyboard feels nice and 2 levels of backlit are present, no keyboard flex which is nice. Touchpad is pretty normal. Battery is better than what I expected. I usually use it for coding and it gives 4+ hrs of coding normally. Don't..."
139.0,5,All thing is too good in this range but battery performance is not as much as good is i expect good battery performance but it is also like acer nitro 5
140.0,4,It's good but the one one time the laptop keybord is not worth it because thay are so soft and battery is manageable but you cannot aspect this keybord for gaming it's quite heat up but thermals are  good
141.0,5,"Every Laptop has its pros and cons:Pros:1. Build quality is very good compared to similar laptops at this price range.2. No keyboard and top lid flex at all.3. It has maximum number of ports so need of any hub.4. It looks sleak and simple.5. It has a Xbox game pass too, u can enjoy 200+ games for 8 months for free.6. Lenovo Vantage software is very good and it has mux switch also which helps in a little FPS boost.7. Most of the games can be played in Highest graphics settings.8. 120H..."
142.0,5,Superb
143.0,5,"A bit outdated as in 2022 but still is performance for a medium level user or gamer is excellent. You can wait for 2021 model's price to come down. Although everyone knows that legion is the true king of gaming laptop. Only one cone which I noticed its that it has less battery backup. Even in the case of activating power saver option the laptop doesn't give good battert backup, there is nothing else to complain."
144.0,5,"I have been using it for more that a month now , during the time I have been using it for coding and some light gaming. Performance wise it's great Lenovo has done a good job in cooling as even while gaming for 2 to 3 hours the temperatures were under control, the boot time is also great.The build quality is great, it feels dense and sturdy. There were three reasons why one would pick this 1. The build quality2. The I/O is great , a normal user would not need USB hub3. The option to swit..."
145.0,5,Very good 👍performance 👏
146.0,5,Awesome product!
147.0,4,"Laptop is a bit expensive comapred to its counterparts, features are good but my laptop got FREEZE two times in the first month of the use. Performance is top notch given the specs."
148.0,4,Good
149.0,5,Very nice
150.0,5,It is a really good laptop under this price( 42-43)k  and is worth the money. The boot time is so fast (10sec.). This processor is more powerful than i3 11th generation. Maximum battery backup is 5 hour. The only con is that it doesn't have ips display.
151.0,4,"Laptop is goodPros :  (1) Absolutely great performance            (2) Battery is excellent           (3) keyboard is good           (4) overall is good, value for money           (5) build quality is average neither very good nor very                 bad Cons :  (1) Display is TN - viewing angles are so bad as it should                 be as a TN pane. Colour reproduction is bad, this                                 this display has yellow tint and so I calibrated the             ..."
152.0,5,Value for money
153.0,5,Too good
154.0,5,Super quality
155.0,5,Great device. Let me tell the Pros..1. Superb build quality 2. Great display. 3. Camera is great in good lighting conditions 4. Processing is great. 5. Sound is superb. 6. Call quality is great. 7. Red colour looks superb.8. Portrait mode photography is Superb.
156.0,5,"Who all loves older size i.e., 4.7 inch type should definitely go for this.  Nothing is better than XR, XS or 11. Best for price and usage."
157.0,4,Can be surely preferred as your first iphone Value for money Some what battery is not sufficient but as we already know about the batteries of iphone Camera is up to mark but there is insufficiency of night mode wideangle mode but that’s ok its not a big deal Display performance is good enough Overall lookup is impressive and off course attractive Speakers are mind blowing dual speaker setup which is quite loud compared to others At this price range this phone is best if you are intere...
158.0,4,This is the first iPhone I hv bought .. It’s bit diff for me using this first first as for so many years I hv been using android.. but I am actually liking it .. The camera omg it’s really awesome .. like it feels classy using this .. Battery is also as of now good enough .. I am writing this review after using it for 40 days.. if anyone is thinking of buying this pls go for it .. Thanks.
159.0,5,One of Best phone in 2020..Excellent Camera and Performance..battery also good without Games..Thanks u Flipkart Best offer and fastest delivery .
160.0,5,Great camera for pics and videos Battery life is good so far with some setting turn of which i never use and when i use i turn those on and i use it in power saving mode all the time so a full day with light gaming of 1hr or more using camera for 1hr or more listening music in my car on youtube and Bluetooth on for couple of hours it gives me full day of battery varing from 4/5 to 6/7 hours sot per dayPerformance is top notch plays every game and every task with easeVery premium phone look...
161.0,5,"This iPhone SE is the best phone ever you get. Beautifully designed gives a classy look in your palms. Moreover, performance wise it is a benchmark. You will not be disappointed in this budget. My purchase point was its size. If you are looking for the same you won’t be disappointed. I strongly recommend this phone to people who is more work oriented. Game loves should skip this phone as this is not a game phone. Best features with stunning looks & performance. Battery life is very good..."
162.0,4,Mobile is very handy. Packed with good performances and nice camera. This is my first iPhone. Very good experience with Apple. Battery is worst. I am hardly getting 5 hours screen on time.  Positive thing is I came to know how many hours I was spending on my mobile. Because of poor battery now I am only using mobile for 4 hours a day.
163.0,5,This is my second iphone after iphone 4s. I’ve been a long time android user in between. I’ll tell you who this phone is for. Prospective buyers can then decide1. For photo and video enthusiasts. Very reliable camera. Fast and excellent picture quality. Videos are absolutely stable and professional quality. You would be amazed how many people shoot Youtube videos on an iPhone. The only downside is that the display doesn’t do justice to the photos and videos you have taken. Night photos are ...
164.0,4,"Totally worth the price if:- you are a iOS fan- like compact phone- want to switch from android to iPhone- you like clicking some good photos (camera is unbeatable)- you multitask (normal phones get stuck between apps, this will keep you going without a hiatus (lag)- you like to listen to music (have 2 speakers, one on the front, and another below; when I watch a movie with 4d-5d music, it feels like Dolby atmos)There a lot a technical advantages too which I dont want to get into (yo..."
165.0,5,Very nice and excellent product considering its price. Perfect 🥰. But camera doesn't seem to be of 50mp as claimed. But overall excellent product.
166.0,5,"This smart phone is the best smartphone in this price range. This phone is really value for money phone.Camera- 8/10Best 50MP AI triple camera with 2 MP depth and 2 MP macro camera. Image quality is better than any other smartphone in this price range. Max 1080p full hd video also record by rear camera. HDR and night mode support in the camera8 MP Front camera pic quality is better in this price range comes with front screen flash, HDR mode, ai face beautification.Max 720p video record b..."
167.0,5,I have been using this phone since 5 months. fast performance. processor is very good. battery is very good. camera is okay not very good. good purchase. it is cheaper than other phones of the same configuration
168.0,4,"The build of the phone is very good and packaging was very good but transparent cover was not given by seller and the front camera is worth 8mp but the rear camera is not worth 50mp.It also does not have many applications likePhoto Gallery,Security Scanner,File Manager,Speed Connection etc.Overall, I would like to give 4 star out of 5 star."
169.0,4,Mobile ok
170.0,1,Poor camera quality Infact same time not working Poor displayPoor performanceNothing is good in this set
171.0,1,Phone Is Value For Maney ..But Camera Is Bad Condition..
172.0,4,Osm mobile volue for money 🤑 realme is good company..and thak you so much .. flipkart very fast delivery 🚚
173.0,5,Super camera at night
174.0,5,Nice phone... best 😍
175.0,3,Good for simple use battery life is good but charging time is more than 2.5 hour all of good product is compair to its price
176.0,1,Don't buy this phone it has bad camera quality
177.0,1,Worst ever!!
178.0,5,Good
179.0,1,"Don't buy if you don't want your money wasted. It's 13mp camera is a gimmick, it gives worst photos, Pathetic camera quality, didn't expect this from realme."
180.0,5,Working smoothly. As expected.
181.0,5,Nice
182.0,3,Nice camera
183.0,2,Very bad quality
184.0,5,Nice product and 📸 is bad
185.0,5,"Awesome mobile for young generation and old generation, though it is not 4g mobile, but it's very good in look. You can go only for look if you are not old enough. Red colour is costly, that's disappoint the customers, everything was else is good enough. Its for the person who was not able to purchase flip mobile due to its cost and price. The warranty is Awesome, the price is awesome, go for this mobile."
186.0,4,"I have been using this device for a week now.I bought it to use as my primary device to make and receive phone calls and so far it has been great. Nostalgia part is also there. Owned Samsung and Motorola flip phones in the past during school days and these phones have a special place in my heart.It is good value for money device. Good battery life, good clarity during phone calls, no heating or any issues so far. Jio 4G doesn't work but I have tried using Vodafone, Airtel and BSNL and the..."
187.0,5,Good and Nice Product. With good battery back up for (3 Days) as i used it for some days and writting my reviews. Best and good phone a very handy one. Aapka apna shauk flip phones k liye hai toh zaroor purchase kariye. It is a good phone.
188.0,5,"Wow... It is an amazing product. Honestly, I bought it just for looks and design. It is a nostalgic feeling when you hold it in your hand. Bright in colour and very light in weight. Camera on the other hand is just OK for a phone in this range. Display is also good. This product can easily draw anyone's attention towards the user. Over-all a very nice product from LAVA and I would definitely love to see more new and upgraded models of such a phone."
189.0,5,Awesome feature mobile 📱. Smart keypad . Wireless FM .Long battery backup. Auto call recording. 32GB expandable memory. Led flash for call message and battery charging. Standard look . Handy mobile And most important Proudly Indian.Awesome Lava .... looking for this type feature mobile for long time.... expecting more flip phone from Lava...
190.0,5,Value for money. Battery lasts for 10 days. Incredible.
191.0,4,"Decent Basic mobile at this price. Satin finish gives elegant look. Battery Backup is comes for 3 days on regular use. Display is good. It's just a VGA camera which is enough,if it is used for calling purpose. Collectively product is good for its look, basic usage."
192.0,3,Cutting two stars for pathetic  delivery.  Delivery man was so bad. I can't even describe how he bothered.  And this happened very first time.  Otherwise product is very good.Pros first: 1. very good looking phone2. Battery backup is very good.3. Some preloded  timepass game.4. Phone looks classy and stylish.5. Flip gives very comfortable talking experience Now cons:1. Would be better if had a dual display 2. Phone  is bit overpriced. 1200-1300 would be a great deal3. At least int...
193.0,5,"Super cute one(Red) though I always use samsung, one plus & iphone still I took this one for my passion and love for small red flip.. really loved it❤️ it's damn cute❤️❤️"
194.0,4,Nice backup phone at this price range... classy look n feel...battery backup is really good...call quality is also very nice.. network capturing is great..I mean no distortion of voice even when the phone has 2 bars..only downside is the voice prompt keypad.. it's a little annoying.. but overall it's a great phone to have..
195.0,3,Good for simple use battery life is good but charging time is more than 2.5 hour all of good product is compair to its price
196.0,1,Don't buy this phone it has bad camera quality
197.0,1,Worst ever!!
198.0,5,Good
199.0,1,"Don't buy if you don't want your money wasted. It's 13mp camera is a gimmick, it gives worst photos, Pathetic camera quality, didn't expect this from realme."
200.0,5,Working smoothly. As expected.
201.0,5,Nice
202.0,3,Nice camera
203.0,2,Very bad quality
204.0,5,Nice product and 📸 is bad
205.0,3,Bad Things :-1. Camera quality is normal. 2. Selfie is bad3. Micro USB4. Sound system is not good Good Things:-1. Battery back up is awesome 2. Some extra features in this price3. Finger print sensor and Face lock sensor is so fast4. Screen resolution is goodOverall :-Overall this phone is good except camera quality.
206.0,3,"Just an Average PhonePros:✓The phone build quality is good.✓The display is average, it's not that bright outdoors.✓Beware that the Realme OS is different,  it comes with Realme UI R, which is stock android version of realme UI, I think the chipset being not that powerful, With this OS phone can perform better.✓Camera is decent outdoors, without enough lighting it struggles like hell.Cons:× If you think of doing gaming on this device, my advice would be go for POCO M3, M2 reloaded or S..."
