id,rating,review
24,1,really bad experiencebacked up mac then went to back up a few months later and the dive didnt work  doesnt fire up utilities sees the drive nothing there tried their troubleshooting but no help  we have dealings with the government so sending it in for them to rescue the data is not really an option  lesson learned
25,1,so so so so bad use for a  hair when i used it for my hair it didnt moisturizing and a second day my hair was very oil ok first time to use probably i used a worry way so i tried many times it same result so this oil is not for a hair
26,1,not a very good scent only lasts about an hour
27,1,worst restaurant they mentioned on zomato gold but denied during order they mentioned we earlier on zomato gold we now not accept iti felt cheated on zomato gold if restaurant will deny such a way
28,1,bought 2 second time using one the whole top fabric ripped apart would love it to be replaced the other chair is perfect
29,1,bought a brand new 200 bike and this bicycle lock locked it up at my apartment over night next morning i found the lock cut and the bicycle gone  200 down the drain police said these types of locks were easy to cut get what you pay for i guess
30,1,was really excited to get this watch just took it out for a week camping incredibly disappointed considering returning it im not being hyperbolic here almost none of the cool features actually workheart rate off by 515 bpm at rest 2030 at during exercisepulse ox reads nearly 5 lower than a medical pulse oximeter i borrowed from a family memberactivity sensor doesnt work im in good shape but not hike 5 upanddown miles at 7000 feet elevation and only log 27 minutes in fitness zones good shape i suspect this feature doesnt function unless your phone has an active internet connection like most of the appelevation noticed it was off when i was standing next to an elevation sign in bryce canyon tested it at other marked elevations throughout the trip generally off by 5001000 feet my house apparently moves up and down about 300 on the hourlytemperature in fairness i think this is an accurate reading of the temperature of the watch for those of us who dont want to know body temp or ambient temp but desperately want a minutebyminute count of our wristwatchs internal temp i guess for reference is was showing 64f when it was just below freezing outsidealso the interface is just a kludged together mess of poorly thoughtout menus im not going to bore you with a list here just    look the select button is also the back button which is it depends on which screen youre on take that level of thoughtful and intuitive design apply it to the entire watch ui and youve got an idea what youre in forthe app   on the positive it really does look nice thats about it for positive notesso youve finished your hike youre relaxing in camp and you want to look at your hr over the day best hope your phones got internet otherwise you cant access any of that data outside the summary screen the perfect adventure watch for those of us who never leave 4g coverage i guessdid i say app i meant apps app zoo app swarm oooh no wait got it appocalypseif you want to track calories you will need to download a separate app if you want to connect that data to a smart scale unless you buy the garmin smart scale that requires a wifi connection to function for 100 youll need another app besides the one that comes to the scale to connect that and if you want to fully utilize the watchs limited and confusing gps features youll need another app for that most of them require separate accounts all of them refuse to function unless you give them access to basically all the data on your phonebasically if youve ever thought the fitbit app was nice but it would be better split into 5 apps from 4 developers with really really predatory app permissions especially myfitnesspal  cant track your calories unless you enable microphone permissions yeah ok seems legit this is the watch for yousummary if youre thinking about buying this watch as a fitness tracker dont youll need an entire app suite to get basic functionality and after all that youll just be looking at wildly inaccurate data if youre thinking about buying this watch to use as a gps device dont youll get lost and die the only thing this watch does reliably is tell you the time and date which any 20 timex does just as well
31,1,i am so disappointed in these shoes i have heard that new balances were great but when these arrived i could tell right away they were not good shoes you can see all of the glue the seams were already coming apart and there was not a single stitched part of the shoe everything was glued they look really bad up close and were not nearly as comfortable as i expected the shoes seem to run wide and a little larger
32,1,calling problemread more
33,1,id ordered chicken biryani a couple of times before because it was good however this time it was very disappointing it was a piece of dry chicken with dry rice with no masala at all
34,1,cheaply made zippers were not good leaked first night we used it
35,1,its not at all creamy its a firm consistency like lip balm ive almost finished the container and have not experienced any benefit from using it my nails are exactly the same if not weaker my cuticles are still dry this did nothing to soften them as a matter of fact they seem harder  dryer it seems unlikely that a product that would strengthenharden nails but also make cuticles softer doesnt make sense would not buy again i wish i could get my money back
36,1,i returned them they are garbage
37,1,i ordered the two count and there was only one
38,1,probably did good job liv in rural tx
39,1,stopped working in middle of blending fruits
40,1,did not strength my nails at all still flakes and broke
41,1,i am really disappointed with this purchase i am used to my dell laptop sleeve that fits my laptop perfectly i almost thought i made a mistake and ordered the bigger laptop sleeve but no i did not my new mac book pro slides around inside and i almost dropped it due to all the extraness off the product fabric the product itself seems quality but size down so you dont end up with a sleeve that is far too big
42,1,product fit perfectly and would have been absolutely perfect if they werent broke coming straight out of the box the box was also not so pretty and looked like it went through hll and back however i made an exchange and sent them back i did recieve another pair within a few days but we chose white this time and nothing was wrong fit perfectly and very comfy still waiting to hear if amazon has received our return item because im a little worried they may charge if they dont receive it
43,1,dont buy this reduced the speed so severely we couldnt even use the wifi after connected junk i returned it
44,1,these sucked i used all 3 once and each time they broke and the razor blade fell out
45,1,charge 4 is not half the charge 2 in representative accuracy the most surprising failure is the software
46,1,wastage of money 
47,1,i cant keep them in my ears yes i tried all of the sizes that came with the buds i listen to podcasts to fall asleep but must sleep on my back with the buds in my ears if i sleep on my side the bud will either rewind or fast forward if they touch the pillow im sure this is considered great technology but its not for me
48,1,worst biryani they mix normal rice in biryani more than basmati ordered fish biryani and it tasted pathetic it was the first time i ordered and il make sure not to order or visit such a disgusting place ever again
49,1,very odd fit i bought identical beanies one black one camel color black fit as expected and camel fit like a kids size very tight and the color was even off very dissapounted
50,1,right out of the box the buttons were somewhat sticking but i figured it might just need to be broke in a little bit soon as i started playing the first game i noticed the right thumbstick was just broke wouldnt click down at all would get stuck when rotating 200 product my behind everytime i buy a cheap 60 dollar controller it works just fine but theyre loud as heck and feel cheapthis one feels good in your hands but that doesnt mean anything if it doesnt work bought a ps5 controller to try out for my pc gaming instead
51,1,for 25 its super cheap not really a pad and i wouldnt waste anyones money on this maybe for 5
52,1,dissipointed     not comfortable                                                                 very bad for ears hardly 10 to 15mins u can listen music and then hhhhh pain start it also very tight cushion not good bakwass                                  sound is quite good bass nice treble absentmid is just ok type                                                                          build quality good specially plastic they used            conread more
53,1,had them for about 5 min before i decided to return them overall the sound quality is terrible but the noise cancellation is really good didnt have them long enough to experience anything else dont buy
54,1,i bought this product so i could have both of my desktops on a direct connectionmy modemrouter is in a different room and i run a powerline through my wall outlet this product will only direct connect one pc at a timei have checked by using different ethernet cables and even switching to a different outlet i have read what little instructions came with it to make sure that i did not mess anything up and it was of no help i should have spent the extra money and got a nicer one i guess
55,1,got half of my order didnt gwt fat burner and took the whole money pathetic service
56,1,not recommend someone stole my bike by breaking this lock 
57,1,this drive was great at first and worked well with my macbook pro after 1 month it quit showing up as a portable drive and makes a beeping sound  very disappointed and cant locate my backups tried troubleshooting on seagate but that was a bust guess ill have to send back to seagate
58,1,went for a lunch buffet the best item i had from their spread is cut watermelon is this real hyatt or fake more than half of the items were served cold every crispy item was soggy as if it was out in open for 23 days i want to rate this place with no stars i will advise everyone in my circle against visiting here for lunch  choose any other place
59,1,the headphones hurt my head and ears the pads fell off over and over poor quality
60,1,received product all broken up  cant even use it
61,1,much better cameras out there where you dont need an amazon app and they only give you a trial to see recorded videos its pathetic there is no night vision with these at all motion detection is horrendous as well picture quality looks like a cell phone from the 2000s
62,1,starbucks sucks last night i stop with my wife to get drinks at starbucks on whitlock ave marietta ga i also order pizza to go for my son he was not with us from across the street my wife went to the br and i went to get the pizza i walk across the street and came back then we went to the car and found a boot on it i call the number from the sticker and told me the attendant will be there shortly took 45 minutes for him to come complain to the starbucks manager and he said that is starbucks policy that you cant leave the parking lot and we have plenty of sign for that you expect me to read the signs every time i stop for a cup of coffee in the dark
63,1,this hotel item are only waste of money 
64,1,product is quite good but ive been provided a defective productread more
65,1,this item gave me no support at all all it did do was dig into my armpits  returned
66,1,this tablet is pretty slow much worse than the ipad and fire i bought with same 2gb ram about 2 years ago as this is a new tablet i only installed 5 apps and when 3 apps open it already gets laggy very disappointing ive already bought case and screen protector for it am struggling if i should return it
67,1,didnt come with a charger regular usb would not charge this item
68,1,dented sent back
69,1,photo is not available good test
70,1,i tried their flaming hot cheetoz cheese sticks yesthat red one which you saw in mukbangs but unfortunately this guys are using amul processed cheese which is unable to stay melted more than 1 min and cant get any cheese pull strings from that as well bri was very disappointed while eating only a block of cheese insidebrotherwise the crust and the deep served with it were quite good enoughbrbrguys you seriously need to change the cheese itself
71,1,this is the perfect cologne if you are grandpa and older than 80 years old
72,1,have had this for less than 6 months and its barely working
73,1,works in a 15 foot radius location isnt even accurate
74,1,i had a very experience related to the hygiene of the place we were in the balcony when we saw cat walk through the separation it separates balcony from the bar we told the person serving us and he said that the cat often comes here and does nothing you dont have to worry about anything till that time we had ordered our food but seeing the cat walk by and no one batting an eye we cancelled the order and walked out
75,1,i wish i didnt spend my money on this cologne it wears off within an hour or so the smell is not so great either
76,1,just because i want to give my review that is why i am giving 1 star otherwise they are not deserve only 1 star rude staff cheap food bad taste
77,1,it changes the color of your polish
78,1,no evidence if usda certification could not find them on the usda database not sure what im using on my face going to through it out
79,1,i installed this as soon as it came my phone fell on the floor from 2 feet and it cracked the protector i had it on less than 1 hour
80,1,too big for macbook air 2019
81,1,keyboard came entirely nonfunctionalafter being plugged in it shows no signs of life input doesnt function lights dont turn on etc the mouse works as described though
82,1,smells cheap which surprised me because i use and like the rest of cremos products wife did not like the scent at all this ended up in the circular file
83,1,got the phone and guess what the motherboard was shot would not work tried 3 different sim cards went to apple my carrier store a tech repair shop and best buy all to be told id need a new motherboard if i wanted to keep the phone
84,1,they roll down dont waist you money and time returning this
85,1,not a quality productit looks cheap and it is
86,1,ordered january 27th 2020 and it stopped working after 3 months april 17th 2020 return window closed after 1 month so i am stuck with this defective item very disappointing
87,1,he dont cook properly and test is not good also i feel  i eat boil potatoesbrnot worth it 
88,1,unsure if i just got a bad pack since everyone raves about these but i used them 3 times overnight on white heads and they did absolutely nothing nothing was on the sticker when i pulled them off and ive used other zit stickers before so i know how to use them properly very sad because i thought these were gonna be a great product
89,1,fake dont waste your time or money
90,1,worst lotion ive ever used the dye and fragrance broke me out horribly and cause my skin to flake and crack couldnt even use it on my body because the formula was so harsh
91,1,its still dont put out a good signal and this was supposed to be your newest one of 2021 will it dont work id love to trade it in for the best one youve got i dont know what i can do maybe theres something you can do on your end
92,1,very bad service and not that great food no proper behavior from the staff members very poor service even the taste of the food was really bad nothing great
93,1,this fan bearly has any power at all i was really disappointed it has 3 power levels and the highest power level barely even blows anything
94,1,accuracy is no good
95,1,it is cold
96,1,it is definitely not manufactured correctly the base is warped or you need different screws i will post pictures shortly
97,1,these things are like using rusty razor blade to trim more like it pulled the hair out rather than cutting
98,1,wrong charging cable box was manipulated items changedread more
99,1,i received it and it was broken all to pieces and was all in the box  i returned it but did not receive a replacement or my money back  i would like to have the product
100,1,disappointing durability i would not purchase again within a handful of uses the medium band yellow broke it was being used to simulate a onehanded bentover row band held under right foot and left hand pull of band to left shoulder total stretch distance is approximately twice the length of the band about 24 inches 61cm band broke at midstretch not at foot after each use band was stored in pouch provided so no external damage that could be seen possible manufacturing defect again disappointing
101,1,dont buy this productthis is completely stopped working after 20 days  dont waste ur money  worst productread more
102,1,yesterday i went to starbucks for what i thought was going to be a relaxing cup of coffee i planned on meeting my friend there and having a relaxing time well it didnt go as planned because i parked in the handicapped spot no i didnt have a handicapped sticker and i was standing on line when a store associate in front of everyone stood in the middle of the store and loudly said is that your car in the handicapped spot and i responded yes he says can you move it i said no and i began explaining why when another store associate female began getting loud and telling me i had to move it i said i was not moving my car because they pick and choose when they want to enforce this rule and when its convenient for them i continued to say if youre going to enforce a rule it needs to be enforced all the time not just when its convenient to enforce 
103,1,worked great the one and only time it turned on bought this as a gift for a friend she used it one time to make beef stew worked great stew was delicious it turned off on its own without an error message the stew was done however it has never turned back on so 100 for one use
104,1,the worst product from applebattery is very worstcameradisplay is good but battery impacts its qualitybattery is drained within 5hrs of normal usageread more
105,1,cheap device  dollar tree has better ones  not what i was expecting
106,1,the customer service was very bad we ordered lobster and they served us prawns with lobster shells after a lot of argument chef accepted that yes we add prawns but as per me there was no lo aster meat also everyone from waiter to manager were telling different things
107,1,i bought this for my 12 year old daughter as it said soft play and it is as hard as a rock so disappointed
108,1,not just able to power off the device bought just on 19 feb 2020 battery life no good
109,1,bought this november 2020 didnt use it until may 2021 after maybe less than 10 uses the brush no longer blows hot air have to see about warranty replacement not sure if coveredas for results hair does look great after you get used to the bulky handle and the weight of the brush i have a very thick hair so it takes me a while to go through it all would have been nice if the brush was lighter and the handle not that bulky so your arms dont get tiredi agree with another review that you have to be very careful not to burn your hairi avoided the hot setting as much as possible would definitely advise caution with it
110,1,incorrect size
111,1,delivery is too much late 
112,1,this scale is terrible the weight reading continues to move up and down i used a calibrated scale side by side and weighed 4 grams this scale went back and forth from 35 while the other one gave exactly 4 honestly wish i had spent a little extra money on a better scale this stopped working after 2 months
113,1,"third class attitude rude staff pathetic food is what defines this place good luck if you happen to stall here by mistake

a basic order takes more than half hour food lacks taste and staffs think they are over qualified for the job they are doing"
114,1,i only received one pair
115,1,i am sure this was not a new tablet but it stated at the time i bought it it was in the description that is was new never used the whole top of screen doesnt work at all we have to turn it to the side just to get it to work trying to get ahold of the company to do a return is horrible and we got no where
116,1,"i ordered big 8 meal they cheated sent me just big 8 bucket
i will never order here again
they should at least read the order correctly"
117,1,built like toy doll accessories
118,1,service 55brquality 55brquantity 55bri ordered cheese pizza from here its very tasty and yummybrdelivered warm food with cute packaging 
119,1,i only received 1 ear budupdatecalled amazon customer service and the are sending me a new set even though it was after the 30 day before gift was opened to realize ear bud was missingsound quality and easy connect is fabulous
120,1,not sure how these are rated so high i ordered 2 pairs and both have the same issue only 1 earbud will sync the second has to be put back in the case a couple of times before it will sync if you pause a videosong it will unpair 1 earbud or switch from one app to another youtube to spotify it will unpaired an earbud so unless you want to have to resync your earbuds everytime you want to pause or switch songs look at other brands
121,1,it not clear there is a monthly membership
122,1,it was a few days late for delivery but when i recieved it the bottle was broken and spilled im the box a complete waste of money i was omly able to use half the bottle and when i did had to add essential oil to hide the smell i gave it a chance and tried using it for a month and didnt notice any difference i can find the same product at the store for half the price
123,1,very bad lke a fake also no return
124,1,i like the size  the heat is outs out and the safety feature
125,1,please for the love of god dont waste your money on this headset mic quality is terrible and audio cuts in and out straight out of the box spend the extra 20 and get a mic that is worth it
126,1,only 5 samaos in 199 
127,1,the food over here was always good and after the renovation the restaurant and the banquet both looks amazing
128,1,very clumpy and thick hard to put it on evenly
129,1,this product did not work for me at all it left my scalp itchy for days i used other castor oil brands and they worked for me better
130,1,ordered something and recieved something else
131,1,i purchased another dryerdifferent brand there was a recall so i had to buy a different one and picked this one being a name brand i thought it would be just as good boy was i wrong this dryer took twice as long to dry still left hair frizzy and didnt give me good results at all i just had a baby after purchasing and didnt use it until the day after the return window so i cant return very unhappy with this purchasei have fairly curly hair that get frizzy after blow drying after using this product it looked like it does with a normal blow dryer
132,1,do not buy this as a photographer who needs a lot of space this hard drive itself is fine but the plugin port is extremely flimsy unreliable and falls out midproject
133,1,all cable locks can be cut but this one would not even require heavy bolt cutters since the metal cable is only about 316 diameter  and you cannot change the combination  who wants to memorize another random combo that they provide
134,1,these socks are definitely not noshow socks as advertised they sit well above the shoe line
135,1,this rug is not worth the money 
136,1,i bought this product and legit just disconnects randomly and or just wont work emailed customer service and got a rude email back from sales about going to the right department the other department legit wants to call me and waste my time troubleshooting when i explained i did all that legit waste of money
137,1,product completely stopped working within 6 months tried to contact seller but never received a response looks like im going to have to do a chargeback
138,1,battery life was really good im disappointed that after less than 10 hours of use the left one stopped working seems like a waste of over 10000 sound quality was all i could have asked for
139,1,i have no idea how it can be used for volleyball its so hard that can break your hands from the other side outer material started to have cracks after several days using it for soccer instead
140,1,does not cut well and blades are too thick clumsy to use decided to return but the return window had expired 
141,1,much smaller than expected
142,1,the arm broke after 3 weeks last coleman lasted 15 yrs
143,1,bad computer slow and doesnt load
144,1,please let us use gifs again thats my fave way to comment on posts 
145,1,seemed like good quality but the chairs broke after using them twice
146,1,doesnt work peels clean off
147,1,this was one of my worst purchase after a few weeks it stopped charging there was no option provided for this product to be returned i am now stuck with a defective product
148,1,ive had it fir 1 month and it broke king fruit smoothies 
149,1,i bought two of these the black and the yellow the weak point is the usb microjack which on the black one i bought broke on the second day the yellow lasted about a month the audio cable it comes with is also of poor quality so even if you completely ignore the usb functionality youll still only hear out of one side if youre lucky absolute trash if i had to buy another or throw 18 in the trash id pick the second option its cheaper and i wouldnt have a useless piece of junk to throw away
150,1,i was in the drive thru ordered 1 venti white mocha frapp with no whip cream double blended and 1 venti caramel mocha frapp with whip cream double blended she repeated it back that the caramel was a grande i said both were ventis she said go to the window no price or anything i went to the window and after a while a young man came with a venti i asked which one was this he said the one without cream and its 995 then he handed me the other and said this is a caramel and closed the window the girl came opened the window and almost threw my credit card at me and slammed the window 
151,1,starting spitting out sparks as soon as i turned it on huge fire hazard
152,1,"food taste isnt good and the staff behaviour is the major let down they fight and argue with you to give more tips
very disappointing never ever experienced it"
153,1,it is not nutella
154,1,the fourth time i used it the instant pot shot so much juice out of the pressure valve that my entire counters got covered in honey garlic sauce
155,1,i washed these towels according to directions the color ran there is large areas where the color is lighter almost looks like tie dyethe towels are nice nothing speciala different color might be better
156,1,this runs and smears everywhere  dont waste your money
157,1,wastage of moneyread more
158,1,my skin started to burn almost immediately after i applied thisand i dont understand why neutrogena includes scent in this  if you look toward the bottom of the item listing on amazon where neutrogena products are listed in a table youll see that only the neutrogena hydro boost gel face moisturizer for extradry skin is fragrance free  this one  for dry skin  is scented  why neutrogena
159,1,truly not worth the cost  the size did not warrant cost and there was no other quality to warrant cost
160,1,after one year not connect bluetooth in mobile or any electronicread more
161,1,i ordered this fitbit on june 1 and i barely had it 2 months and the face no longer lights up when i tap on itnot worth the money
162,1,stopped working immediately after first use
163,1,ordered because i loved the colors unfortunately they will not click into place on our brand new switch they work ok when you put them in the adapter to make the one regular size controller but they are faulty and do not click into the regular switch console so they are useless for that upon closer inspection when we realized they wouldnt snap into place there are very small nics in the plastic which would lead me to believe they have been dropped or something before they were packed up to be shipped the seller accepted my return request but things were hectic and time got away from us and we missed the return by date so were  stuck with them i wouldnt buy them here again would go in store somewhere local
164,1,when i first used them i thought it might be a joke it was no joke  i had been taken in by the description on amazon  i have never used such a dull clipper go to the local drugstore and buy one of theirs youll be glad you did
165,1,the product i received wasis dried up or clogged as it wont dispense unusable waste of money
166,1,food is not good we ordered mandi it is worst and mutton is not cooked well we left the food and ordered basil chicken it is also cold and not good overall a horrible experience going there
167,1,after constant use for 2 months  2 weeks the device is capable of no longer turning on there may have been a few days or nights in that time frame where this heater wasnt been used
168,1,there was absolutely no blue light blocking in these glasses waste of money look elsewhere for actual blue light glasses
169,1,this is not what it says it is same bottle same packaging but it doesnt smell near the same this is horrible i will never order cologne from here again cant be sure what youre getting this is not it money down the drain if this was really nautica voyage its gone bad like sour milk
170,1,counterfeit product in a black matte box
171,1,absolutely disappointed because is not a cheap memory stick
172,1,the insole is worthless after about 3 weeks it felt like i had a wrinkle in my socks but it is the shoe they are unwearable and the worst shoe i ever owned do yourself a favor and buy anything else
173,1,the shirts are not tight as they look on the pictures
174,1,i want my money back  and also do collect your food i am not going to eat this 
175,1,i hated using them painful and useless dont buy it
176,1,doesnt block blue light from a computer screen there is no difference when you have the glasses on or off they give you a blue light pen with the glasses to test them but i read online that this does not actually apply for computer screens and only is intended to test violet to ultraviolet light
177,1,it doesnt work it doesnt support anything weight its unstable im very dissatisfied
178,1,after the first few months stopped working
179,1,i ordered two the black and white and navy carhartt hats the navy is small coarse still and uncomfortable the black and white is great i dont understand how i could get two different quality hats from the same seller its disappointing i will return but buyer beware
180,1,great price terrible quality for anything but very light weather condition camping
181,1,"was there for new years eve the ambiance is great and so was the staff but it was overpriced by almost 50 and mutton wasnt cooked well

fish vepudu though was finger licking good

would have been 3 stars but reduced two because of pricing and poor mutton dish"
182,1,i am on the second one which cracked without impact after about a week i thought i installed it incorrectly when after that the top started to come apart i put on a second one which adhered perfectly until 2 days later yet gain is coming unglued at the top making my screen look unkept i do not recommend this
183,1,it doesnt work
184,1,they have different menu than mentioned in zomato they say menu is different on weekends and weekdays else place is ok to visit once they ask for identity proof for entry
185,1,disaster does not cure under uv light bought for my wife and this does not work ashamed it was endorsed by amazon we buy blindly when products are endorsed but this one is trash
186,1,this product is too thick it does not spread well at all its nothing but a clump of a thick substance in your hand i absolutely hate it i want to return it not sure f they will take it back since its been opened
187,1,it like a kids toy
188,1,i bought two and was excited to put them together after my first order got lost i am sad to say my wood pieces had markings in them already so they looked bad as is assembly was okay after putting it together and standing it up i was ecstatic at how tall it was but very disappointed when i realized how wobbly it is definitely not something to buy if you want to put anything slightly heavy or fragile on or if you are like me have cats i am returning both and will be looking into another product
189,1,never did charge properly
190,1,bed qualityread more
191,1,started noticing stick drift early on my right trigger went out five days after the warranty ended  99 to have them repair it 6th microsoft controller for for my xbox one i started using the razor wolverine for my computer and i havent had an issue yet
192,1,not happy with quality phone overheats and gets extremely hot and keeps shutting down i would like a refund please
193,1,"one of the most pathetic and tasteless food i ever had this 1 rating is also only because of ambience remaining things just shit i went for buffet here having lots and lots of expectations but all waste i didnot understand still what cuisines or what food they are trying to serve  first of all  all the menu in the buffet were cold i felt like i am eating a day befores food not at all fresh you will find lots and lots of varities in buffet but when it comes to taste disappointed it was completely waste of money services and hospitality was somewhat good but i am not at all happy with this place to the management here is request please change your menu and the way you cook there are many other places which serves far better food i cannt even think to visit this place again
ambience  45
food  05
service  3 5
price  05"
194,1,not what was expected
195,1,wears out very fast
196,1,the base coat is good but the brush on the top coat has longer strands making it hard to brush an even coat also the top coat has bits and chunks in it ive tried shaking it but it did not help i plan to return and try a different product
197,1,i consider this like a  scam
198,1,"worst service and behaviour
we ordered schezwan noodles we were served spoiled ones from the morning it smelled stale sticky to touch and yak in taste worst experience asked the waiter to taste a spoon so that he will come to know the pathetic taste he tasted and took away calmly 
though i just had one spoon of it and returned back still they charged for it
we spoke to the short fat manager for the charge levied on the spoiled food served which we didnt even have he spoke very carelessly and extremely rudely
will never ever visit this again
strongly not recommended"
199,1,wastage of moneythat is why rate got reduced sharply during saleread more
200,1,malfunctioned after one nights use of baking purchased in december but just recently used and it worked great would not come back on so i replaced batteries and came on started to malfunction placed old batteries back in came on and still was malfunctioning numbers jumping all over the place and would not power off
201,1,it doesnt look like the one in the picture i bought it for a laptop and when i got it it didnt even fit in my pc and also it doesnt work it gives hardware errors when trying to set it up
202,1,two days in a row i ordered spinach feta wraps the first day i got home and it only contained spinach and egg whites today i received it and the worker checked it for me and said he saw some feta but no tomatoes when i got home there was enough feta for the first bite and a smudge of tomatoes on one side i normally buy these in paramus nj and they are absolutely delicious you can taste the feta most of the way through do individual stores prepare these or do they come readymade if they prepare them at the store someone needs to review the portion control at this store i just love the ones at paramus
203,1,this is another gotcha purchase straight from china  made of very light plastic similar to a cheap toy from overseas i threw it away but decided to burn my precious time to write this as i was searching for another item on my orders list
204,1,bought this rug for a tiled floor outside the tub when i first place the rug down and stepped on it it was like i was on an iceskating rink rug slide all over the place would definitely not use outside a tub on a tiled floor
205,1,discontinuing after first use i think this product affects different people in different ways i have soft dark hair that is very straight and of medium thickness this heavy oil caused my hair to weigh down and i lost more hair than normal after an overnight hair mask going back to fenugreek infused coconut oil that seems to work much better for me
206,1,i was not aware of the monthly fee and the tracking sucks it is not accurate at all
207,1,it is not waterproof i cosleep with my son who has been potty training  it did nothing more than a sheet
208,1,after light use for 2 years the entire chair in going in the dumpster all because a tiny plastic piece that holds the wheel on broke no repair is possible
209,1,buying this product is truely waste of maney as its design and material used is of very cheap qualityit should worth it if its price jump down to rs 599read more
210,1,the chain is tightly wound good in that its condensed for transport but really annoying to unlock i thought it would relax a little after a month but no but worse is that the lock is really hard to use turn the dials and they dont decisively click in place so youre constantly trying to nudge the numbers back and forth to release the lock its squishy hate it if its this bad using it in good weather i hate the thought of going through winter with ice and snow trying to make it work  im going to give it to goodwill and get a decent bike lock
211,1,didnt start using til febits 212 and the plastic waterproof case hinge broke and casmera screen will not come on
212,1,the one mesh main device feature does not work without paying a subscription does not work with any wifi router as advertised does not extend the wifi range without a subscription which makes the item useless
213,1,loaded with parebens
214,1,dislike thats almost the size of a regular wallet its great to replace your old wallet
215,1,went there for morning breakfast but what a disappointment everything out of stock no nachosno stock for their signature chocolate pizzas i seriously wonder was it a way denying customer for using zomato gold privileges or what cz first i placed the order the waiter said it will take 15 mins but when i showed him gold unlock he simply said its out of stock what a shame
216,1,unfortunately arrived broken it works a great noise maker rattles and shakes i think some parts inside went loose during delivery amazon offered replacement or refund but i decided not to return because it was tough to unpack and didnt want to pack it again and carry to the post office no more fans online for me
217,1,would be a better review but the chemical smell is so bad going on 3 days now every shelf in both i ordered was not only dusty as heck but scratched and scuffed cheap and easy to assemble though
218,1,the phone is awesome only thing i didnt like is the packing of productthey literally gave me phone in a paper bag nothing else was there too much disappointed with the packing please do some good packingread more
219,1,i could not figure out after using this what was really making my hair dry  breaking i thought it was hair spray so i went  two days without hair spray and it ended up being this shampoo  conditioner i followed the instructions to the t waiting the correct time to leave on the shampoo and conditioner and my hair was awful i used it 8 times until finally figuring out that this  product was the problem
220,1,workedsounded great until the right ear piece stopped charging and is dead now
221,1,doesnt help at all  have to try something else
222,1,during calls nose is more to the receiver worst product from the boat whenever i receive calls either i have to switch back to earphones or speaker they are listening resound not at all suggesting this one importance is always given to calls rightread more
