ID,Rating,Review
80,5,"I was aware of that this is a fantastic phone except the battary life before purchase. But I have specific use case as follows 1. I use it as business phone with lots of phone calls during a day. 2. I do not have social media presence. Even the whatsapp is not installed. (I have whatsapp on second phone which I keep it at home and it works on home wifi). I only use imessage for close family members.3. It has all my business outlook email, calender, notes, Gmail is configured to inbuilt app...READ MORE"
81,5,"Fantastic phone, in a beautiful form factor, handy, ergonomic and power packed device. Please do not go by the reviews of ""PUBG chipmunks"", who are looking for a device for gaming purposes. This is the perfect phone for no non sense every day users, who would like to make calls,browse the internet, use mail clients and do social networking.READ MORE"
82,5,It is a very good device. You will feel how premium is it whenever you hold in your hand. It is very nice to hold. And size is just perfect! Above all it has the best camera. See the attached picture which I clicked in the evening.You should go for the red one!READ MORE
83,3,"It's not the phone that has an issue, it's flipkart. I ordered this phone on 31st of July and promised date was 4th August. But I got the phone on 6th August. Doesn't sound like much of a delay but it becomes a lot when u have a flight coming close and flipkart says your product will be delivered before 10th August. Like I could see clearly the phone is close to me (has reached my nearest hub). Now coming to the phone the display could've been better considering the price, but it's not a bumm...READ MORE"
84,5,"Was never a great birthday gift for spouse. Power pack device. A13 brings life to whole performance. Except screen size and camera, performance wise it's a comparable and affordable device in comparison with 11 pro. Camera too works way better than comparable 12MP devices.  Battery lasts full day for normal usage including couple hours of youtube videos. Great work Apple.READ MORE"
85,3,"Pros :-1. A-13 Bionic Chip....Beast in performance2. Best video camera phone under 50K3. Easy to hold, carry and one handed use4. RAM management is excellent5. Rear camera is good6. Output from speekers are too goodCons :-1. Worst battery performance...4 hours hardly on a single charge2. Still you get 5W charger in the box... While phone's cost around 42.5k...but phone does support 18w fast charging..3. No night mode available4. Design is too old5. Frot camera is not up to the ...READ MORE"
86,4,"Marking the return of the phone with great performance in a small form factor, this one does make it easy to love it.A well priced proposition with bang for the buck performance and the iOS level of confidence.The battery is only average but that can also be improved if you are a little more aware, than the commonwealth, of the system software customisations.All in all a good phone with a great performance and a decent battery life.READ MORE"
87,5,"iPhone is well known for slim and super platform for durability and shock proof..Those who want compact small and handy device cn go for it.It is good for email surfing, browsing, couple of videos per day.Camera quality is not superb but good in day lightVideo is extraordinary i can sayPerformance speed is tremendousBattery approx 1800mah is equivalent to 4000mah of other brands.White color stand unique in crowd.. because black color become traditional for all mobile handsets..Can go...READ MORE"
88,4,"Great performance....!!!!!As expected from the A13 Bionic. Battery life can be avg or good depending on personal use . Have to charge the phone at least twice a day . Best Single camera setup . It is a compact phone , not quite great for video content. Great buy for 31k .READ MORE"
89,5,Best camera phone Image processing is best Best display and battery life is also best Best processor Overall best phone U can look after images alsoREAD MORE
90,4,"This is my first iPhone. I would say that coming from Android, there are some times when I feel that it is restricted in certain ways and you just have to accept it. Coming to the phone itself, camera is amazing minus the low light photography part. Battery backup is ok ok. I bought 12W Apple charger separately which charges it pretty fast so I do not worry about battery being low. Also since I am mostly at home, it doesn’t matter so much. Display is ok. Its a nice display but a small one a...READ MORE"
91,5,13 MP Back Camera More Better than 64mp camera phone's and 7MP Front Camera Same as that.1845 Mah Batter then any other 5000 mah Smartphones Batterymost precious part The Bionic13 Chipset in this price range just AwesomeREAD MORE
92,5,"The iPhone se was good but battery could not survive a day, if u r a Android user then I would suggest Mi11x and if u want to try iPhone then u can, but battery life is very important and also have to buy a fast charger seperately can't count the flaws of this device as it is the cheapest iPhoneREAD MORE"
93,5,"Best iPhone in this price range.It can do almost everything an iPhone 11 can do and will get long support for iOS updates.Battery life is very good very few people know how to optimise the iOS according to their needs for battery usage. So I get easily a day of use, many people say heavy usage consumes battery life that's true for any smartphone even iPhone 11.READ MORE"
94,4,"It's easy to hold, looks good but slippery one. Performance is good. Battery is below average. If you turn off mobile data and use wifi then battery goes little more time. Back camera good in day light only. Front camera just ok ok. Someone who only use for mail, chat then its ok. Better go for iphone 11.READ MORE"
95,4,"Camera- 4.5/5 (However if it had dedicated night mode i will give it 5 out of 5)Performance- 5/5 (A13 Bionic chip is powerful enough to handle any kind of task)Display- 4/5 (Super color accurate display, but if it have 800 nits of brightness then it will get 5)Battery- 2.5/5 (Battery is the weakest point of this phone. Although the standby time is great but in very light use i get 4.5 Hours of SOT)Software- 5/5 (Since it is a apple device so you will get ios updates for long period of tim...READ MORE"
96,5,"After 2 days of usage!!It’s a beast!! May it be performance or camera or sound quality, it’s a total beast at its price. 🔥It degrades every mid tier mobile.Battery maybe a drawback for some, but according it’s an excellent daily drive mobile. Normal usage would give a nice battery life.Power bank is proffered to be kept in hand for some. Camera is exceptional👌🏽I don’t find any cons at all, to be honest.The display size is small, yeah. But it’s so cute and handy to use. And it’s les...READ MORE"
97,5,"The best budget iPhone you can get. The camera: great for daylight images, only downside I would say is the lack of night sight, but yeah it does the task. Performance: I will certainly be joking if I said I was experiencing issues with the phone’s performance. It’s A13 for god’s sake. The best processor in the market right now and I feel this is the reason most of us are buying. This phone is gonna last you more than any android in the same price segment will ever do. And that includes One...READ MORE"
98,5,The phone is working awesome high speed the only demerit is size if you are okay with the size then you can buy the phone without even reading anything amazing built quality thankyou apple and flipkart the battery is awesome and everything is fine with the phone no problem faced till nowREAD MORE
99,4,"iOS is always great for it's fluid and great performance, this phone is no different from that as A13 chip took it to next level.Cons: Battery could have been better due to increasing dependency on mobiles and apps in this digitized world.READ MORE"
100,5,"If you don't know the benefits of the Apple ecosystem, this is the phone to introduce you to it and if you use it properly, you will never go backIt's (comparatively) reasonably priced. In fact given it's processor which is the same as one in iPhone Pro which costs more than a lakh plus Apples' updates thay go on for 5-6 years, it's probably better value than most ""cheaper"" phones out there.The camera is great and Touch ID in this age of mask wearing is perfect. Cons - battery isn't as ...READ MORE"
101,4,"It’s a beast in performance, only thing that I didn’t like is it lacks night mode for low light photography. Battery backup is quite average only light to medium users can live with it, not meant for heavy users. It can handle each and every task very easily. Doesn’t break a sweat no matter what you throw at it, whether a heavy gameplay or exporting/rendering of heavy videos. Fits perfectly in pocket as well as in hand. I’ve been using it for more than 9 months. It is really a great device if...READ MORE"
102,5,"First of all thank u apple for making such good phone.Guys this phone is Powerhouse with best processor.Camera is too good in light, I mean best, but don’t expect great pics in night. Battery life is good according to size and display of phone, keep one fast charger with u and forget about battery issue because there is no issue with battery if u are not a hardcore gamer. It gives u full day with battery with moderate use. Charging in 30 minutes with 12 watt charger is 50 to 60%. I guess v...READ MORE"
103,4,"This is one of the best mobile. Since I’m using this phone from last 24 hours and I personally feel that it’s a complete packet. It contains everything, yes its display is bit smaller but you don’t feel if you are comfortable with small phones. The A13 chip set is playing its best role. I personally feel that it’s good for normal person. Not for heavy gamers.READ MORE"
104,4,"After one month of use  finding it very nice and good product.exploring new features of ios 14 every day.the photos and selfies are awesome even with a single camera. In short any anyone who wishes to have a  power packed, sturdy ,reliable and "" Virus free"" long lasting  phone. Iphone SE 2020 is a better alternative .READ MORE"
105,5,"Ek number foneSwitched from Oneplus 6T to iphoneMajje aagye Now after using it for a month when i take oneplus in my hand it feels so big in size . I’m all day mobile user in this period of lockdown so have to charge battery 2 times a day ! But the battery backup is 11-12 hrs while using it to fullest with Bluetooth, wifi and mobile data on. If I charge 100% fone in the morning then it can easily go till 8 pm in night with full day use Apple music is so nice that all other music app fee...READ MORE"
