ID,Rating,Review
88,4,"Good product,  I liked ,decent sound quality, good battery backup. Charging port is not in proper place  it should have been in different place. Call  quality is good. Thanks Flipkart"
89,4,Very good headset with very good sound quality and charging is very fastOnly thing is that the support for ear plugs can be made little bit more comfortableOverall a very good product.
90,4,Ear buds not comfort to ears.last call memory is there.next song forward is not there.we can't skip present song to go next song.very good blue tooth set for that price.very fast charging.charging cable.is given. charging adopter not given. over-all one should buy this.buy and enjoy .triple sound s are not effective.
91,5,Using this product since 10 days (as on 03.07.2020)Crystal Clear soundBass is good enoughVery soft earbudsBattery is long lasting battery is too much impressive even I feel no need of wired earphoneVery cool and stylish looktill date no cons.......
92,5,Super fast charge.sound was good bass also good
93,5,"I have purchased it in 899. After using 3 days I am writing this review.  It has very good battery backup. In 10 min charge you can used it for 2.5 hr. Sound quality is good. It has good bass as well. Previously I was using boat 255 and it has better bass and design as well. The issue in it the connectivity is not much good. If you have put mobile in your pocket then Somtimes you will feel distortion. But if you love balanced music, then it is not for you. Go for others Brand with more ..."
94,5,Super and good quality bass price Rs.899 awesome product good thanking you flipkart.
95,3,Delivered 1 day before. Good packing. Build quality cheap but may last if use with care. Sound ok. Connects to 2 devices. Ear hooks fit properly. Vibrates on call. Voice command works for google. Range very bad. No connection in next room. Ok for this price.After purchase in June left side stopped working in September. They took 6 days to respond to complaint. Product was home collected free. Took 8 days to reach mumbai. Took 7 days for response. Took 9 days to reach me at kolkata with repl...
96,4,"Excellent quality product. Comparing to oriamo bass is little bit less. But battery backup is good, and fast charging also good.  Charging indicator led is not visible. But sometimes i  get distbance while listening music."
97,1,As per the observation of the product from the purchasing date to till the time .Please don't go for this product its like china product . I brought this on October  and saw it have 1 year warranty .MY headset left side is stopped working within in4 months. As per the advise from flip kart Customer care i reached the showroom with my Bill copy and all They are not ready to do replace or free service. They suggested me to go mobile service center for repaired the same. Really unsatisfied...
98,4,Bass too good ..but Dolby sound s not clear and left right sound output not here .. this s full base centre sound effects ly .. song left right music 0% .. middle bass middle sound music ...
99,5,Xlent mind blowing purchaseSound full HD sound 😌😌Bass is superb performance😘😍Battery is very good 😘Looking is very good 😎Color is very good 🤩🤩Totally too goodMust buying of this Bluetooth.... 😍😍😍😍😍😍😘😘😘😘😘😘😘😘
100,5,Awesome product in low budget Great Voice quality all feature are good I am strongly recommend to buy this earphone.. Happy
101,3,It is a good product at this price range... But not recommended for gaming and calling it also don't support 3D sound effect. I will update my review after using few months
102,5,Really awesome product by boat with stylish design.& Battery backup is just awesome with fast charging technology just go for it guys
103,1,"sound quality is good... expecially the bassthe design is much pretty but its hard to wear in the sleepy times. its mat finish is much impressive nd it also  with the inbuilt mic and battery backup , nd its bass is the main quality.. nd product quality is much better.in this price range its the best option ...its not more flexible ... we cant carry it in the pocket .. but usually its a neckband.. and it suit perfect and work perfect ..and it vibrating when we got a call .  its a good thi..."
104,4,Although it's too early to write a review after just one day of use but I was using skullcandy method for two years but due to support local manufacturer this time I decided to purchase these earphones and believe me it's way more better than any other so called established brands. Sound and Bass are next level cool Bettery back up is also goodVibration during incoming call is a feature which was missing in skullcandy method which was 3200 while it's cost is 864(During sale).
105,3,"It's not too good , When I play any song fast I hear a sound like ""kachh"" sound quality is not good"
106,5,Awesome product bass is tooooo good  battery backup and fast charge good finally music and especially bass lovers must buy this product thank u flipcart very fast deliveryAnd finally Thank u sooo much boat such a amazing product and very low price
107,2,"Sound quality not that good. Can't play it in full volume. Boat rockers 255 is way better than this product. I would definitely not recommend this earphone as if u add some 300rs to this price you can go for boat rockers 255. Avoid buying this, it's not worth ot"
108,4,Nice...This is my first wireless handfree as per expectations Nice one  Design  is good but finishing is rough Bass is not to Good but okey  everg Calling is good i'm HappyDelivery was also Nice before Due date deliveredThanks Flipkart..Overall good purchase in this price range..
109,5,Best price and value for money.... Bass quality is oswm.... Clear sound and loud sound of full volume.. Design and build quality is superb in this price range Battery backup is oswm.... I used with full charge its run a full day... I am soo happy with battery backup... And vibration mood is superb... ... Don't thik just buy it....
110,4,Battery backup and build quality is good. Look wise also good. Fitted well in ear. But not happy with sound quality of song. You will need to install seprate equalizer application for better sound .
111,5,I love it specially because of battery backup.. sound quality is actually good but if you looking at it for calling purpose only so don't buy it. Noise cancelling doesn't work properly in these earphones others wise very nice product for those who love watching movies for hours and play games too
112,5,Must buy bluetooth headset. Guys blindly go for this headset. Very very worthy. It looks like more premium and got good design. It looks more premium than 255 F model. The most important thing in this headset is adjustable wire strap.
113,4,Review after 20 days of use.First of all bass is good if you love bass then go for it without second thought.Lags in build department as wires are thin.Have magnetic buds with no functionality i don't know why they provided.Connectivity is good i can hear music from one room to other without much distortion.If you are buying for general use like music and stuff then it's okay but for gamers or i say pubg players then you will be disappointed becoz they are just bad in that department the...
114,5,Good Quality i use this everyday but its design is have to like Samsung's level U product. Otherwise its sound quality is awesome in this price level.
115,4,"Awesome Product... It's a nice Bluetooth Headset, no doubt. It's sound is so sweet and design looks so good. It's battery backup is also very good. But using it for so long, it's bud make ears pain. So, for short time, it's very good product."
116,5,1. Charging Speed is very fast hardly take 45 minutes.2. Superb smooth bass...enjoying to listening deep bass songs.3. Perfectly placed music keys.
117,5,I am using this one week. The boat 235v2  performance is excellent. sound quality is good. Bass also very good. Battery life it's comes for two days. Bluetooth is good it paring at a time for two mobiles . It's very nice  head set good for all .totally I  will give 4.5 out of 5
118,3,"Good in this price range but not the bestSound quality is good for the price  , the battery life is great in this price range but in real life The earphones are not so comfortable for your ears , just after 30 mins it's feels uncomfortable in your ear.The built quality is average.Don't go for the boat logoSearch for other options alsoAlso check - MAONO AUD30The sound quality is good but a complete package for 1000 rupees . It fits good the bass is also above average , stylish and th..."
119,5,Excellent product...  Awesome  sound with very nice bass. connecting to all devices quickly. Call quality is very good. Battery last for very long time.
120,4,Excellent voice clarity superb bass for music lovers . Good buy at a reasonable price.
121,3,positives - *good & fast battery *Very good sound quality *Sleek design and colourNegatives- *range is too short. Compny claim 10 mt but it was maximum of 6 mt only. i've tested many times.*If u use in open environment little bit of air disturb ur sound no matter the how near u with ur phone.I give it 3 star because  range is most important to me and full marks om design n battry
122,4,"I am writing this review after using this device for 10 days , here are some of my experiences The sound quality is good but the bass is low The buit of the neck band is of good material but the wires of earphone are very thin The earphones does not perfectly fit in my ear , and falls often Battery backup is very good , approx 8 hours for me in one charge Connectivity is good Call quality is also good , I feel no distubance in talking , even while walking I could finely hear the voices ..."
123,5,"Any bdy likezzz music... just go for it....last time i m used boat rockerz 255f, more than that i like this one... the voice is cristal clear... i feel that in this neck band have enough bass is there.... i f any body likezz bass blindly you can go for it....genuinely sayzz...""I m full satisfied""..."
124,3,"I got this earphones in 900 and it's best in this price range, in my experience some good things are:- 1.Battery backup is good as mentioned.2. Vibration feature is awesome.3. Build quality is good but not best.4. Fast charging is good .Some cons:- 1. Call swapping not possible or call disconnected during conference call.2. Sound is not crunchy, bass is good but treble is missing.3. Mic issue in each and every earphones sold ,I have tried in 3 different, opp person can't hear my voic..."
125,5,Design and build very good niceSound clarity is awesomeBass is as clear. But not for bass lover. I love clarity and I got on this.Batery is one day all time connected.I got as I exceped.
126,5,Such a nice headphone.Just awesome ...ohhSound quality off boat is superb..And looking nice ..i recived mat blue colour .m happy with this full satisfied .i recived that what i expect ❤❤.
127,4,Pros:1.Looks very stylish feels light weight and comfortable for    long usage.2.Vibration feature is very useful. 3.Sound quality is decent with good amount of bass as    compared to price.4.Charges very fast in my case it takes 1 hr to charge from 0-    100%.5. Battery backup is also good I use it in office for calls and     music and keep it connected the whole day yet its battery     gives me 2 days of usage time.Cons:1. Connecting wires feel fragile not for very rough use. ...
128,4,"To be frank it's not up to what i expected.... i have been using boat 900 for last couple of years... May be because it is wired one, the quality of audio is very good in 900..... But in this Bluetooth one it's not that great.... But still according to the price it is a good deal. Battery back up is good and the build quality is nice......"
129,5,Good packing and fast delivery light weight good quality at best price
130,4,It's really nice earphone it's looking good and it's better backup wass asmon it's good l bought it is 900 in that price was no compuition rally nice
131,4,Amazing product sound quality is very good bass also good design is nice and very good quality..
132,4,Good product.. Excellent bass.. Nice sound.. I got this product within 24 hr of booking... Fast delivery of flipkart..
133,5,Super quality nice build super bus and nice sound
134,5,Looking very good nice design super product I really loved it
135,5,"Great earphones in this price range with very great features like sweat proof, vibration call alert. Build quality is good overall good product"
136,4,"It's bang for your buck , pretty good earphones , it has got good bass by default but if you're a bass lover then you would just need to tweek some settings in equaliser."
137,5,I just loved it because it's under best budget and good sound quality build quality little bit better overall performance of this headphone great.
138,5,Using it for few days. Really nice product. Pros:1. Superb build quality and comfortable.2. Excellent sound quality with a bit heavy bass.3. Good battery backup and fast charging.4. Call (Both ph and whatsapp) quality is also good.Cons:1. Connection gets weaker after ~20 ft.2. Answering/Rejecting whatsapp call doesn't work.
139,5,Excellent overall sound quaLity. Very good product with very good features. Recommended for everyone.
140,4,"Bought this pretty decent Headset about a month ago.Here are the pros: Good sound quality and bass, Bluetooth 5.0 with easy connectivity, Water proof and sweat proof. Cons: The wires are pretty thin and fragile. Should take extreme care. If you're a rough user, you might wanna rethink on buying this.Overall a good headset at decent price... So far so good."
141,5,"It is my first purchase for wireless Bluetooth, it is cool.. I  was looking for sound feature which it has awesome sound and cool headset. Fully satisfied with product."
142,5,"Super sound clarity and really good quality deep bass,and very fast charging.Thanks flipcart for quality product."
143,4,"Good looks, light weight, value for money.Pros Good battery back, up to 8hrs and above if charged proper for 2hrs.Sound quality is very good for music, calls quality also good, Cons Bass heavy, Ok on medium sound,,Wires quite thin should have been little thick"
144,4,Wires connected to the earbuds are very thin...it would be great if the wires used were thick. Otherwise it is great experience to use it...looks far better than boat rockerz 255f as it is very outdated now.
145,5,"Nice design, build quality & nice colour. Good sound quality, bass and nice Call mic quality. I loved the product. Best Bluetooth earphones in this price range"
146,5,Fastest deliver ( i recieved the product in the next day ) & amazing product with good sound clarity. Great battery backup
147,4,"Nice one at this prise range ,and it's good i got this at 860 rupees , we can connect 2 phones at a time ,mic quality is awesome ,bass is amazing"
148,5,Flipkart delivery was fast and product was good but I ordered blue colur I got black. Everything else was good. Go for it very good headphones in this price value for money
149,3,"I got it for 899rs. According to this price the product Is pretty good, sound quality is average  but the earlocks are pretty painfull if you wear it for too long over all  it's good product for this price range.i bought this because of quick charging which work really well and save your time."
150,5,It's such a nice product in this valuable price... Just loved it seriously don't think too much guys just go for it.....
151,5,Excellent.. my 1st bluetooth Headset & m very much Happy with it.. 999/- is the best cost for this headset..Truly worth it..
152,5,"i got the headset today. just dhamaka pack device.. sound quality, bass boosted, design awasome.. fast connect to  mobile. very comfortable item. now i am new fan of boat headset.. now let see how much it durable.. i liked it💓"
153,5,"This product it means it amazing , seriously its superb , sound or bass yr outstanding or awesome , i think u should going for buy this without any doubts , I personally really ❤️ it 👌👌"
154,5,It is so good in awesome product I am so happy e this product battery backup he is good
155,5,Just go for it.... u cant purchase better wireless earphone at this range....its sound quality is not so good on watching you tube video but it is fabulous when i listend it from Wynk music app with changing in equalizer....i recommend u to listen songs on this on ur music app....it is far better.
156,4,"Guys, today I got my order. The sound quality and the bass is awesome. but don't buy this for PubG as you get latency. you will hear after 2 - 3 secs of firing, footsteps, and messages. So, for music and calls its pretty good but for gaming don't buy this. Go for 255F for PUBg."
157,5,Good product. But if u want for playing PUBG ITS NOT GOOD TOO MUCH AUDIO DELAY. I TRY LOTS OF THINGS TO FIX BUT . ITS DIDN'T WORK. FOR MUSIC AND CALLS ITS GOOD BUT FOR PUBG I DON'T RECOMMEND THAT ONE.
158,4,Delivery of product in one day and product quality also good I loved it thank Flipkart for ur commitment delivered in one day
159,5,"I bought this blue colored awesome headphone only at 899 during the pandemic time.Before I say about the product, I would I like to add a special thanks to flipkart and ekart delivery boy who helped me and supported me in change to delivery address and gave it to me safely.NowAbout the product its a really nice product at this price, sound and bass quality is quite impressive and battery backup is more than 8hrs.I just received it by today, so will give further review after a month."
160,5,"Better than expected! Great Indian product, very clear and bass is super. Due to high bass, peak volume makes more sound which can't be avoided in this type of earphones. Long quality cables. It's slipping from ear as it has more weight in outside, it's required for high bass earphones. That's the reason, ear hook is given along. Buttons and mic is good."
161,4,The best earohones so far. The buil quality is little cheap but it won't feel that much... Sound quality is good and bass is alsoo good .. overall worth the price.
162,5,Great headset With mind blowing bass and decent sound...Nervous abt the built quality finishing is not too good but still i enjoy the music overall this is the best product i suggest to purchase...
163,4,It's good right now. Working good. Happy using it. Use it for taking online classes and yoga and it's just working beautifully.
164,5,It's nice product & good sound & good base                    Designed is super and smooth control tqs flipkart
165,4,"Everything is fine about this product except the wire quality. Its not bad, bt can be improved.Otherwise best if you see price wise"
166,4,"Very good for average users who are not looking for deep bass. Battery life is decent and charge time is quick.A few times there is some sort of connection problems and the headset keeps disconnecting and reconnecting, but it happens only once or twice in 2 to 3 days so nothing to worry about.Also while answering calls sometimes though the headset is connected you wont be able to answer and the inbuilt vibrator wont stop even after answering the call through your phone.Nice mids and averag..."
167,4,Awesome product it is very useful to taking call while on drive and good designed for wire strip come with this is good to see totally worthy to purchase
168,5,The best product in this price range. I mean what more can you expect from a product @899/- only.Sound quality is average. Clarity is not good. However bass is good. Battery backup and fast charging is awesome.
169,5,"Good Design , Good Build Quality , Battery Backup is also Good & Works Properly"
170,4,Awesome product I used so many headsets but I feel good nice product vibration alert is nice I buy this in sale for 899Rs
171,5,Very good product 👍👌👍👍👍👌 from boat I am very satisfied 👍 it looks very stylish osum product sound is very loud battery backup is good and bass is good you should buy this product now it product come 1ye
172,5,Boat bluetooth headset is good in sound quality and base in terms of this price range.its better than xioami mi blutooth and other headsets love it boat its made in india brand..
